108.078 0.0191575  -5.91868 0.0305602
109.084 0.0189163  -5.91883 0.0301237
110.105  0.018523  -5.91887 0.0292037
111.078 0.0181621  -5.91895 0.0286018
112.101 0.0175756  -5.91885 0.0277588
113.065 0.0175462  -5.91896 0.0276788
114.096 0.0172225  -5.91905 0.0271222
115.084 0.0169678  -5.91921 0.0270594
116.097 0.0171486  -5.91946 0.0269966
117.061 0.0170825  -5.9195 0.027525
118.082 0.0168826   -5.9194 0.0276502
119.078  0.016816  -5.91936 0.0277451
120.125 0.0168952 -5.91955 0.027773
121.113 0.0169712  -5.91983 0.0275935
122.102 0.0171479 -5.91997 0.026382
123.115 0.0172956  -5.91993 0.0261814
124.077 0.0174635  -5.91981 0.0264537
125.15 0.0178284   -5.9199 0.0269162
126.076 0.0181497  -5.91995 0.0267644
127.059  0.018496  -5.91998 0.0257894
128.398 0.0190184  -5.92001 0.0261089
129.129 0.0194587  -5.92032 0.0270463
130.403 0.0196198  -5.92025 0.0274605
131.366 0.0201064  -5.92004 0.0285228
132.163 0.0204596  -5.92014 0.0299331
133.112 0.0204564   -5.9204 0.0302458
134.099 0.0204852  -5.92029 0.0300708
135.37 0.0203327  -5.92019 0.0298841
136.098 0.0202099  -5.92018 0.0301913
137.05 0.0202243  -5.92032 0.0312086
138.096 0.0198549  -5.92042 0.0306426
139.059 0.0193161  -5.92024 0.0295783
140.134 0.0194029 -5.92007 0.029071
141.099 0.0192505  -5.92012 0.0291511
142.098 0.0193099  -5.92016 0.0292497
143.084 0.0195322  -5.92008 0.0292964
144.076 0.0198216   -5.9203 0.0293441
145.076 0.0202855  -5.92053 0.0299273
146.061 0.0202742   -5.9204 0.0299226
147.076 0.0207583   -5.9205 0.0301403
148.111 0.0212321 -5.92068 0.030443
149.118 0.0219953  -5.92116 0.0315861
150.199 0.0223227   -5.9213 0.0317007
151.098 0.0224949  -5.92139 0.0316881
152.074 0.0226324  -5.92122 0.0324226
153.098 0.0226314  -5.92114 0.0323895
154.091 0.0227332  -5.92125 0.0329702
155.106 0.0225593  -5.92128 0.0328565
156.08 0.0227061  -5.92152 0.0338609
157.078 0.0222286  -5.9214 0.034207
158.119  0.022187  -5.92154 0.0351692
159.11  0.022033  -5.92126 0.0348665
160.145 0.0217765  -5.92131 0.0356607
161.093 0.0216216  -5.92115 0.0356758
162.064 0.0217052  -5.92151 0.0354738
163.063 0.0215644   -5.9217 0.0357431
164.06 0.0213683  -5.92177 0.0357231
165.039  0.020863  -5.92161 0.0356041
166.098 0.0206594  -5.92146 0.0353755
167.076 0.0206529  -5.92152 0.0354932
168.077 0.0204535  -5.92124 0.0352796
169.088 0.0201417  -5.92114 0.0352988
170.115 0.0199993  -5.92104 0.0350413
171.08 0.0198439  -5.92114 0.0348308
172.072 0.0196157  -5.92089 0.0351808
173.078  0.019769  -5.92097 0.0361711
174.073 0.0196825  -5.92053 0.0363562
175.077 0.0198391  -5.92044 0.0369201
176.073 0.0199682  -5.92042 0.0372568
177.094 0.0200475  -5.92032 0.0375465
178.053 0.0201948  -5.92038 0.0379944
179.095 0.0203469   -5.9203 0.0385407
180.098 0.0203486  -5.92025 0.0388165
181.07 0.0202522   -5.9199 0.0389941
182.095 0.0198996  -5.91968 0.0385968
183.087 0.0196666  -5.91938 0.0384767
184.075 0.0195311  -5.91916 0.0383172
185.093 0.0194874  -5.91901 0.0383634
186.071 0.0193226   -5.9188 0.0380837
187.061 0.0190382  -5.91868 0.0380878
188.065 0.0186518  -5.91859 0.0378203
189.094 0.0184942  -5.91825 0.0371041
190.067 0.0183179  -5.91814 0.0368375
191.105 0.0184798  -5.91824 0.0367641
192.086 0.0182957  -5.91825 0.0367223
193.084 0.0182458  -5.9182 0.035778
194.105 0.0181269  -5.91829 0.0356692
195.052 0.0180601  -5.91809 0.0354172
196.049 0.0180263  -5.91797 0.0354113
197.033 0.0175894  -5.91765 0.0350123
198.088 0.0173454  -5.91718 0.0342909
199.085 0.0169216  -5.91716 0.0339891
200.051 0.0169157  -5.91696 0.0341664
201.108 0.0165241  -5.91666 0.0334796
202.084 0.0165321  -5.91633 0.0332607
203.064 0.0165308  -5.91599 0.0337016
204.051 0.0163724  -5.91593 0.0335002
205.048 0.0159774  -5.91601 0.0329624
206.056 0.0170682  -5.91621 0.0346186
207.104 0.0173852  -5.91646 0.0343679
208.072 0.0176475  -5.91673 0.0347002
209.069 0.0179104 -5.91694 0.035223
210.069 0.0182545  -5.91725 0.0352417
211.09 0.0185963  -5.91778 0.0358698
212.067 0.0189198  -5.91834 0.0360488
213.05 0.0188816  -5.91873 0.0357916
214.056  0.019063  -5.91901 0.0356519
215.081  0.019088  -5.91919 0.0354548
216.052 0.0193573   -5.9193 0.0353655
217.057 0.0196512  -5.91952 0.0359002
218.054 0.0192897  -5.91934 0.0354762
219.068 0.0189935  -5.91911 0.0346603
220.084  0.018756  -5.91914 0.0347006
221.047 0.0186102  -5.91924 0.0343438
222.103 0.0182332  -5.91915 0.0341496
223.089 0.0181602  -5.91921 0.0337179
224.072 0.0178843  -5.91919 0.0333142
225.062 0.0178105  -5.91915 0.0328518
226.104 0.0191523   -5.9189 0.0346586
227.115  0.018952  -5.91892 0.0342334
228.081 0.0190163 -5.91911  0.03427
229.079 0.0191099   -5.9191 0.0339965
230.11 0.0189991 -5.91881 0.032937
231.113 0.0187802  -5.91866 0.0328678
232.054 0.0189156 -5.91859 0.032517
233.042 0.0186956   -5.9187 0.0323247
234.064   0.01895  -5.91884 0.0327121
235.111 0.0186778  -5.91884 0.0323041
236.091 0.0184566  -5.91889 0.0317368
237.113 0.0183786  -5.91882 0.0317495
238.077 0.0183283  -5.91895 0.0315926
239.059 0.0181447  -5.91912 0.0318979
240.064 0.0179933  -5.91935 0.0324902
241.061 0.0176487  -5.91959 0.0324587
242.06 0.0173262  -5.91962 0.0324951
243.089 0.0175202  -5.91975 0.0332955
244.076 0.0177591  -5.91992 0.0341217
245.057  0.018327  -5.92027 0.0353333
246.053 0.0186417 -5.92049 0.036476
247.058 0.0187473  -5.92053 0.0368819
248.057 0.0189431 -5.92046 0.037326
249.042 0.019744 -5.92034 0.038358
250.078 0.0202875  -5.92003 0.0390305
251.058 0.0206484  -5.91953 0.0390776
252.071 0.0209994  -5.91938 0.0393828
253.043 0.0210923  -5.91916 0.0388519
254.041 0.0209092  -5.91901 0.0384927
255.084 0.0204788   -5.9188 0.0383268
256.077 0.0203734 -5.91866 0.038887
257.059 0.0199976 -5.91843 0.038312
258.079 0.0194257  -5.91854 0.0375739
259.149 0.0186107 -5.91844 0.037238
260.062  0.017847  -5.91863 0.0364616
261.066 0.0176373  -5.91861 0.0366549
262.091 0.0173371  -5.91849 0.0368573
263.047 0.0170749  -5.91818 0.0371216
264.055  0.016675   -5.9178 0.0368924
265.048 0.0163872  -5.91754 0.0364614
266.039 0.0159644  -5.91733 0.0351941
267.04 0.0160858  -5.91734 0.0349604
268.076 0.0161512  -5.91713 0.0351922
269.047 0.0165007  -5.91719 0.0349625
270.038 0.0169686  -5.91749 0.0358333
271.091 0.0173832  -5.91794 0.0365609
272.104 0.0181574  -5.91825 0.0370676
273.237 0.0184012  -5.91874 0.0374314
274.196 0.0188205 -5.91913 0.037579
275.128 0.0195869  -5.91949 0.0387736
276.111 0.0201865  -5.91967 0.0400526
277.047 0.0203981  -5.92001 0.0408883
278.16 0.0209398  -5.92036 0.0415863
279.061 0.0208096   -5.9207 0.0414348
280.04 0.0205983  -5.92049 0.0404169
281.06 0.0205354  -5.92019 0.0398061
282.057 0.0202237  -5.92021 0.0395612
283.073 0.0200806  -5.9201 0.039085
284.062 0.0201349  -5.92017 0.0389667
285.093 0.0195152  -5.91986 0.0379492
286.056 0.0195833   -5.9198 0.0372254
287.076 0.0194706  -5.91958 0.0367369
288.059 0.0191355   -5.9194 0.0359707
289.039 0.0190623  -5.91915 0.0361402
290.053 0.0193357 -5.91927 0.036876
291.026 0.0193316  -5.91941 0.0367819
292.056 0.0192851  -5.91928 0.0363634
293.069 0.0192864  -5.91904 0.0362914
294.069 0.0192368   -5.9188 0.0365744
295.112 0.0196304  -5.91882 0.0364821
296.126 0.0195464  -5.91889 0.0368785
297.035 0.0194938  -5.91894 0.0368463
298.071 0.0193735  -5.91879 0.0363203
299.085 0.0193395   -5.9186 0.0361495
300.083 0.0191813  -5.91859 0.0357048
301.079 0.0189216  -5.91829 0.0351359
302.051 0.0184945  -5.91797 0.0343118
303.033 0.0183242  -5.91797 0.0343427
304.088 0.0181008  -5.91764 0.0338654
305.095 0.0180385   -5.9173 0.0342368
306.057 0.0176756  -5.91671 0.0337127
307.087 0.0179135  -5.91641 0.0340984
308.051 0.0181847 -5.91639 0.034954
309.067 0.0189141  -5.91668 0.0362407
310.07 0.0191406  -5.91655 0.0367807
311.085 0.0195071  -5.91665 0.0376896
312.089 0.0202017 -5.91706 0.039458
313.036 0.0205066   -5.9171 0.0394347
314.035 0.0212519  -5.91754 0.0404088
315.038 0.0213794  -5.91797 0.0407743
316.087 0.0218757 -5.91859 0.041543
317.034 0.0219681  -5.91886 0.0422001
318.03 0.0220718  -5.91902 0.0427082
319.035 0.0216966  -5.91897 0.0422777
320.041 0.0214414  -5.91891 0.0418248
321.062 0.0214482  -5.91912 0.0419926
322.07 0.021186 -5.91908 0.040983
323.066 0.0211968  -5.91922 0.0413002
324.048 0.0207735  -5.91912 0.0406234
325.053 0.0206217  -5.91901 0.0401643
326.074 0.0204314  -5.91874 0.0397226
327.064  0.020209  -5.91869 0.0390745
328.053  0.020032  -5.91847 0.0382718
329.051 0.0197967  -5.91827 0.0376244
330.085  0.019737  -5.91854 0.0373036
331.074 0.0196958  -5.91851 0.0375952
332.038 0.0195236  -5.91856 0.0376261
333.055 0.0193465  -5.91871 0.0375371
334.061 0.0191401  -5.91868 0.0370209
335.048 0.019034 -5.91884 0.036854
336.044 0.0189841    -5.919 0.0373168
337.051   0.01852  -5.91897 0.0366294
338.016  0.018238  -5.91929 0.0366293
339.064 0.0180318  -5.91941 0.0360752
340.084 0.0183395 -5.91931 0.036723
341.03 0.0180357  -5.91931 0.0354248
342.027 0.0181152  -5.9193 0.035309
343.062 0.0179805  -5.91902 0.0345329
344.072 0.0179697  -5.91897 0.0346852
345.028 0.0180619  -5.91872 0.0347954
346.043 0.0179641  -5.91848 0.0342005
347.038 0.0182064  -5.91845 0.0346822
348.068 0.0183352  -5.91859 0.0346694
349.068 0.0187497  -5.91875 0.0355238
350.071 0.0183823  -5.91889 0.0353425
351.068 0.0188574  -5.91934 0.0371224
352.052 0.0193574 -5.91988 0.038665
353.03 0.0197459  -5.92049 0.0400018
354.032 0.0200344 -5.92103  0.04085
355.064 0.0200711  -5.92148 0.0410738
356.064 0.0202891  -5.92227 0.0414422
357.093 0.0204804  -5.92274 0.0409442
358.033  0.020717  -5.92298 0.0409056
359.031 0.020674 -5.92343 0.040018
360.025 0.0208461  -5.92388 0.0393408
361.071 0.0204723 -5.92382 0.038004
362.111 0.0199534 -5.92376 0.036223
363.026 0.0197517  -5.92368 0.0353695
364.058 0.0196972  -5.92381 0.0344706
365.068 0.0198469  -5.92388 0.0342308
366.026 0.0196076  -5.92378 0.0333675
367.048 0.0196553  -5.92373 0.0336172
368.087 0.0196002  -5.92377 0.0334765
369.063 0.0196163  -5.92386 0.0340827
370.048  0.019653   -5.9237 0.0342579
371.029 0.0197172 -5.92371 0.034017
372.023 0.0196674  -5.92369 0.0339163
373.055 0.0195719  -5.92369 0.0336943
374.068 0.0193297  -5.92346 0.0337442
375.041 0.0190936  -5.92335 0.0329674
376.331 0.0189936 -5.92333 0.033249
377.06 0.0188498   -5.9232 0.0327539
378.076 0.0187173 -5.92288 0.032343
379.061 0.0184099  -5.92252 0.0320968
380.046 0.0181876 -5.92211 0.031892
381.038 0.0180817  -5.92194 0.0321687
382.031 0.0179679  -5.92176 0.0321052
383.051 0.0177446  -5.92161 0.0317036
384.058 0.0174684  -5.92128 0.0311909
385.113 0.0172994  -5.92134 0.0315156
386.049 0.0172076  -5.92093 0.0310548
387.06 0.0170386  -5.92068 0.0309183
388.09 0.0168971  -5.92059 0.0308472
389.053 0.0169695  -5.92037 0.0302339
390.023 0.0170565  -5.92062 0.0304496
391.037 0.0168342 -5.92068 0.030279
392.026 0.0166232 -5.92059 0.030186
393.056 0.0167353  -5.92041 0.0309046
394.07 0.0166987  -5.92053 0.0313278
395.042 0.0167851  -5.92064 0.0315409
396.041 0.0168788  -5.9209 0.032042
397.038 0.0167197  -5.92098 0.0324701
398.067 0.0168504   -5.9208 0.0328354
399.059 0.0166924 -5.92084 0.033277
400.054 0.0164834  -5.92065 0.0334792
401.066 0.0165628  -5.92044 0.0338357
402.061 0.0165757  -5.92021 0.0340065
403.061 0.0166414  -5.91999 0.0343569
404.061 0.0168039  -5.91952 0.0347884
405.038 0.0165311  -5.91893 0.0350434
406.036  0.016575  -5.91857 0.0351554
407.058 0.0167501  -5.9183 0.035238
408.024  0.016839  -5.91854 0.0354814
409.069 0.0170013 -5.91839 0.035699
410.036 0.0171891  -5.91815 0.0360267
411.054 0.0173538  -5.91792 0.0362877
412.058 0.0173333  -5.91794 0.0366695
413.059 0.0171067  -5.91789 0.0364427
414.036 0.0172904  -5.91795 0.0370382
415.341 0.0177175 -5.91765 0.037516
416.314 0.0178685  -5.91724 0.0379302
417.331 0.0178926  -5.91708 0.0385227
418.327 0.0178096   -5.9166 0.0389064
419.333  0.017889  -5.91643 0.0392885
420.268 0.0180863 -5.91646 0.039178
421.333 0.0182597  -5.91652 0.0392162
422.126 0.0184965  -5.91648 0.0399276
423.037 0.0186891  -5.91646 0.0402673
424.05 0.0188806  -5.91667 0.0400015
425.09 0.0186732 -5.91721 0.039211
426.036 0.0185336  -5.91781 0.0388758
427.009 0.0185659 -5.91809 0.038422
428.329 0.0187782  -5.91853 0.0382853
429.255 0.0188445  -5.91893 0.0386346
430.091 0.0188212  -5.91914 0.0386479
431.038 0.0185745  -5.91921 0.0382654
432.054 0.0184227  -5.91922 0.0378898
433.057 0.0182204  -5.91946 0.0374756
434.046 0.0180364  -5.91935 0.0375675
435.003 0.0181757 -5.91924 0.037927
436.039 0.0181336  -5.91912 0.0380546
437.02 0.0179676  -5.91918 0.0382378
438.328 0.0176075  -5.91889 0.0380921
439.049 0.0175065  -5.91871 0.0377551
440.032  0.017413  -5.91846 0.0380617
441.067 0.0172334  -5.91856 0.0381273
442.048 0.0173723   -5.9188 0.0385473
443.08 0.0174065   -5.9187 0.0387639
444.034 0.0172986   -5.9191 0.0390173
445.03 0.0172369  -5.91925 0.0393254
446.012 0.0173044  -5.91936 0.0396705
447.038 0.0175556  -5.91941 0.0400009
448.021 0.0176004  -5.91954 0.0400587
449.03 0.0175414  -5.91967 0.0395473
450.038 0.0173451 -5.91984 0.039584
451.02 0.0175153  -5.91969 0.0397439
452.046 0.0173761  -5.91971 0.0393553
453.055   0.01749   -5.9198 0.0389583
454.104 0.0177279  -5.91969 0.0386651
455.045  0.017736  -5.91961 0.0382463
456.023 0.0175185 -5.91951 0.037512
457.053 0.0173193  -5.91947 0.0368835
458.058 0.0173918  -5.91957 0.0368057
459.034 0.0173505  -5.91931 0.0368573
460.045 0.0175919  -5.91934 0.0369133
461.102 0.0172913  -5.91937 0.0362933
462.049 0.0168885  -5.91914 0.0355262
463.037 0.0167984  -5.91909 0.0356408
464.011 0.0163479  -5.91893 0.0351154
465.065 0.0160447  -5.91891 0.0347101
466.03 0.0156803  -5.91896 0.0342418
467.026 0.0154139  -5.91897 0.0340579
468.032 0.0152126 -5.91883 0.033983
469.038   0.01516  -5.91895 0.0341488
470.041 0.0146785  -5.91881 0.0334794
471.063 0.0145841  -5.91878 0.0337188
472.035 0.0145501  -5.91851 0.0337743
473.035 0.0138776  -5.91834 0.0332983
474.032 0.0132712  -5.91786 0.0325516
475.012 0.0128154  -5.91752 0.0321871
476.01   0.01281  -5.91721 0.0324978
477.03 0.0127744  -5.91706 0.0327274
478.03 0.0124394  -5.91691 0.0322778
479.024 0.0122322 -5.91669 0.032056
480.043 0.0120484  -5.91652 0.0318869
481.053 0.0118338  -5.91633 0.0314738
482.009  0.011756  -5.91637 0.0312428
483.062 0.0120327  -5.91632 0.0315504
484.032 0.0122065  -5.91647 0.0319865
485.024 0.0124068  -5.91655 0.0321826
486.049 0.0124225  -5.91663 0.0324592
487.019 0.0121659  -5.91634 0.0321553
488.113 0.0121392 -5.91659 0.032265
489.05 0.0119632  -5.91665 0.0319121
490.05 0.0118687  -5.91671 0.0322533
491.016 0.0120637  -5.91702 0.0330095
492.013 0.0119526  -5.91716 0.0333332
493.01 0.0120296 -5.91714 0.033298
494.025 0.0121884  -5.91738 0.0336564
495.054  0.012403  -5.91747 0.0342345
496.176 0.0126275  -5.91761 0.0344127
497.161  0.013099  -5.91793 0.0349532
498.039 0.0134035  -5.91799 0.0351323
499.075 0.0137143  -5.91795 0.0353736
500.11 0.0140769  -5.91825 0.0351846
501.04 0.0142158    -5.918 0.0344851
502.026 0.0143728  -5.91801 0.0338822
503.013 0.0144001  -5.91808 0.0333767
504.019 0.0144572 -5.91814  0.03304
505.016 0.0142329  -5.91814 0.0322804
506.024 0.0145395  -5.91841 0.0325008
507.01 0.0146364   -5.9187 0.0324687
508.015 0.0147199  -5.91875 0.0328608
509.026 0.0148525  -5.91913 0.0333999
510.08 0.0153201  -5.91916 0.0336125
511.043 0.0153853  -5.91959 0.0338756
512.032 0.0158725  -5.91993 0.0346139
513.01 0.0163547  -5.92006 0.0353284
514.044 0.0167373  -5.92006 0.0354673
515.104 0.0176018  -5.92044 0.0368093
516.079 0.0177463  -5.92041 0.0365426
517.025 0.0179491  -5.92057 0.0367201
518.03 0.0183447 -5.92059 0.036626
519.061 0.0188517  -5.92046 0.0368376
520.109 0.0186344   -5.9204 0.0368542
521.094 0.0189804 -5.92022 0.037341
522.034 0.0191049  -5.91999 0.0372356
523.041  0.019091   -5.9198 0.0371877
524.292 0.0191548  -5.91973 0.0378031
525.033 0.0189382  -5.91934 0.0374569
526.013 0.0187969  -5.91892 0.0377374
527.038 0.0189436   -5.9186 0.0380568
528.302 0.0188315  -5.91847 0.0382792
529.046  0.018581  -5.91844 0.0381073
530.029 0.0186277  -5.91825 0.0383252
531.043 0.0185627  -5.91823 0.0385382
532.056 0.0187434  -5.91806 0.0388095
533.02 0.0191055  -5.91801 0.0393409
534.016 0.0192244  -5.91781 0.0391944
535.005 0.0193283  -5.91785 0.0396781
536.027 0.0192694  -5.91793 0.0400298
537.055 0.0191963   -5.9177 0.0405084
538.044 0.0193133  -5.91752 0.0410206
539.012  0.019356  -5.91732 0.0418327
540.056 0.0196278  -5.91743 0.0427355
541.12 0.0197764  -5.91725 0.0427965
542.003 0.0193977  -5.91722 0.0429889
543.018 0.0189877  -5.91748 0.0433885
544.022  0.018944  -5.91798 0.0446852
545.167 0.0190354   -5.9182 0.0455441
546.032 0.0193309  -5.91859 0.0468543
547.082 0.0190119 -5.91874 0.046736
548.023 0.0187115  -5.91858 0.0464281
549.033 0.0183837  -5.91851 0.0457823
550.021 0.0179374 -5.91837 0.044927
551.018 0.0174295  -5.91848 0.0447362
552.019 0.0176656  -5.91869 0.0452059
553 0.0176788  -5.91858 0.0449529
554.301  0.017471  -5.91817 0.0440589
555.058  0.017057  -5.91788 0.0428344
556.016 0.0168429 -5.91723  0.04124
557.069 0.0171784  -5.91703 0.0412947
558.039 0.0175773  -5.91731 0.0421804
559.061 0.0178508   -5.9173 0.0427134
560.018 0.0180458   -5.9171 0.0423882
561.301 0.0183388  -5.91697 0.0426092
562.014 0.0181934   -5.9168 0.0423244
562.984 0.0183895  -5.91652 0.0428457
563.982 0.0186268  -5.91643 0.0426152
565.175  0.018646  -5.91637 0.0423233
566 0.0186459  -5.91648 0.0426996
567.079  0.018311  -5.91646 0.0423067
568.303 0.0180473  -5.91624 0.0417896
569.09 0.0179092  -5.91645 0.0414714
570.029 0.0180482  -5.91679 0.0419757
571.02 0.0178284  -5.91687 0.0415524
572.086 0.0177639  -5.91673 0.0412385
573.003 0.0174764  -5.91696 0.0404953
574.084 0.0170389 -5.91695 0.039723
575.021 0.0170558   -5.9169 0.0393359
576.019 0.0169184  -5.91677 0.0381327
577.004   0.01689   -5.9169 0.0375269
578.022 0.0170921  -5.91685 0.0372162
579.031  0.017012  -5.91671 0.0366831
580.012 0.0166197  -5.91638 0.0364381
581.063 0.0168522  -5.91628 0.0368423
582.03 0.0168444  -5.91638 0.0371941
583.011 0.0169133  -5.91618 0.0373464
583.999 0.0171781  -5.91632 0.0383995
585.037 0.0173388  -5.91643 0.0392786
586.017 0.0174523  -5.91675 0.0406881
587.031 0.0179164  -5.91697 0.0416455
588.029 0.0181352  -5.91709 0.0423915
589.019 0.0183535  -5.91714 0.0429734
590.022 0.0185617  -5.91728 0.0434082
591.013 0.0187665  -5.91738 0.0433481
592.04 0.0190402  -5.91728 0.0435186
593.02 0.0192091  -5.91752 0.0431827
594.117 0.0194019   -5.9175 0.0427006
595.083 0.0195094  -5.91759 0.0425697
596.045 0.0196065  -5.91751 0.0417163
597.01 0.0196386  -5.91724 0.0412196
597.993 0.0195824  -5.91721 0.0404484
599.004 0.0197312  -5.91727 0.0402337
600.032 0.0199473  -5.91736 0.0400562
601.009 0.0199898 -5.91726 0.039907
602.064 0.0201124  -5.91729 0.0393339
603.061 0.0203315  -5.91716 0.0397987
604.026 0.0206505  -5.91714 0.0403642
604.996 0.0207961  -5.91705 0.0406789
606.018 0.0209912  -5.91695 0.0408941
607.009 0.0208947 -5.91692 0.040887
608.005 0.0209216  -5.91694 0.0413398
609.017 0.0210262  -5.91661 0.0412092
610.266 0.0208704  -5.91663 0.0410279
611.03 0.0210353  -5.91659 0.0412221
612.025  0.021239  -5.91678 0.0418676
613.006 0.0209874  -5.91676 0.0409603
614.028 0.0209228  -5.91688 0.0401518
615.027 0.0208171  -5.91695 0.0396075
616.018 0.0209054  -5.91718 0.0397289
617.007 0.0210455  -5.91749 0.0397984
617.993 0.0210412  -5.91767 0.0397514
619.023 0.0211994  -5.91825 0.0403349
620.028 0.0213215  -5.91831 0.0404324
621.016 0.0212761  -5.91855 0.0406264
622.02 0.0211703  -5.91867 0.0405642
623.012 0.0214704  -5.91923 0.0417288
624.296 0.0212088  -5.91934 0.0417839
625.022 0.0211287  -5.91957 0.0416999
626.028  0.02114 -5.91971 0.041998
627.025 0.0212131  -5.91963 0.0424603
628.022 0.0213939  -5.91991 0.0425183
629.028 0.0213467  -5.91989 0.0421523
630.007  0.021619   -5.9202 0.0423152
631.031 0.0217027  -5.92002 0.0420439
632.294 0.0217628   -5.9201 0.0422648
633.008 0.0217477  -5.91973 0.0415618
634.013 0.0221715 -5.91978 0.042282
634.998 0.0224599  -5.91968 0.0426291
636.007 0.0223957  -5.91972 0.0425826
637.038 0.0222241  -5.91973 0.0421174
638.01 0.0223559  -5.91928 0.0421387
639.023 0.0224859  -5.91913 0.0421134
640.004 0.0226437  -5.91905 0.0414364
641.093 0.0227062  -5.91923 0.0420442
642.007 0.0228168  -5.91929 0.0416182
643.02  0.023097  -5.91941 0.0421189
