39.6095 0.0222714  -5.92684 0.0461693 0.00497244 9 -0.207559  0.563595 -0.451293
40.6089 0.0223931 -5.92772 0.046671 0.00471498 9 -0.213277 0.542063 -0.45303
41.6077 0.0234837 -5.92829 0.045445 0.00453485 9 -0.218304  0.559183 -0.471816
42.6091 0.0222261  -5.92875 0.0506007 0.00445934 9 -0.208299 0.565978 -0.44364
43.6088  0.024857  -5.92896 0.0536553 0.00431151 9 -0.222495  0.573395 -0.438329
44.6075  0.024101   -5.9283 0.0522333 0.00435072 9   -0.2069  0.592869 -0.420737
45.6081 0.0222727 -5.92788 0.052289 0.00435555 9  -0.19378  0.593338 -0.438889
46.6093 0.0219086  -5.92657 0.0514197 0.00540482 9 -0.215194   0.57555 -0.470524
47.6093 0.0216899  -5.92668 0.0499515 0.00544482 9 -0.247043  0.575977 -0.502689
48.6097 0.0212285  -5.92838 0.0457275 0.00523997 9 -0.276107  0.563827 -0.609705
49.6083 0.0188109  -5.93116 0.0398538 0.00619108 9 -0.289386   0.5647 -0.61694
50.6092 0.0204535  -5.92929 0.0419738 0.00521653 9 -0.267193  0.589147 -0.591661
51.6096 0.0194879  -5.93096 0.0378385 0.00551226 9 -0.308693  0.578058 -0.606281
52.6081 0.0199031  -5.93118 0.0400647 0.00535447 9 -0.284322  0.578016 -0.567285
53.6091 0.0229162  -5.93222 0.0399582 0.00537922 9 -0.306351  0.56621 -0.61663
54.6094 0.0198739  -5.93066 0.0422093 0.00535985 9  -0.30421  0.572905 -0.573829
55.6079 0.0212511  -5.93007 0.0451626 0.00563393 9 -0.296433   0.59338 -0.543314
56.6077 0.0232407  -5.92923 0.0463431 0.00548901 9 -0.306705  0.582832 -0.565687
57.6082 0.0226384 -5.92774 0.047627 0.0056387 9 -0.317332  0.567549 -0.614447
58.6087 0.0187878  -5.92621 0.0478246 0.00784188 9 -0.350821  0.553527 -0.678804
59.6076 0.0200736  -5.92418 0.0485852 0.00841726 9 -0.339843  0.579908 -0.696877
60.609 0.0192135  -5.92681 0.0455081 0.00792787 9 -0.362922   0.56478 -0.796264
61.6087 0.0186697   -5.9275 0.0443906 0.00774413 9 -0.372676  0.568109 -0.808081
62.605 0.0205735  -5.92575 0.0458084 0.00762768 9 -0.349321  0.569743 -0.791631
63.6036 0.0196989  -5.92599 0.0464239 0.00769675 9 -0.407418  0.573231 -0.810036
64.6048  0.017253   -5.9285 0.0436896 0.00814183 9 -0.393908 0.567732 -0.80976
65.6048 0.0157012 -5.92985  0.04371 0.00936932 9 -0.362596  0.578883 -0.797004
66.6041  0.017681  -5.92856 0.0424714 0.00860487 9 -0.359375  0.587986 -0.793321
67.6037  0.019047  -5.92709 0.0412359 0.00840987 9 -0.380272  0.588558 -0.826129
68.6047 0.0195773  -5.92767 0.0396213 0.00828362 9 -0.376075  0.600481 -0.845481
69.6041 0.0163929  -5.92807 0.0357999 0.00909337 9 -0.416441 0.568312 -0.92802
70.6035 0.0164157  -5.92784 0.0373142 0.00914658 9 -0.422891  0.580751 -0.897624
71.6035 0.0160269  -5.92609 0.0345795 0.0102304 9 -0.393614  0.597161 -0.926698
72.6048 0.0177059  -5.92685 0.0375616 0.00911656 9 -0.396285  0.586806 -0.949051
73.6043 0.0166406  -5.92713 0.0372732 0.00954423 9 -0.407238   0.58347 -0.960104
74.6042 0.0190642  -5.92802 0.0428642 0.0105031 9 -0.423433   0.57608 -0.917577
75.6037 0.017122 -5.92627 0.042833 0.00918758 9 -0.426769  0.589472 -0.923787
76.6041 0.0182854 -5.92511 0.044457 0.00893184 9  -0.41937  0.600741 -0.949742
77.603 0.0190051    -5.925 0.0447241 0.0090071 9 -0.404685 0.586342 -1.00357
78.6044 0.0171273  -5.92572 0.0431031 0.00962113 9 -0.438716  0.56511 -1.09624
79.6039 0.0168948 -5.92821 0.041596 0.00892666 9 -0.450052 0.557686 -1.11894
80.6029 0.0161734  -5.92776 0.0428592 0.00966513 9 -0.475777 0.579461 -1.17936
81.6034 0.0166772  -5.92562 0.0405363 0.00991006 9 -0.478478 0.578302 -1.18708
82.6046 0.0151266  -5.92444 0.0416571 0.0118566 9 -0.491531 0.560889 -1.19297
83.6047 0.0159596 -5.92571 0.039664 0.0106819 9 -0.481468 0.531288 -1.17408
84.6039 0.0159214  -5.92708 0.0396798 0.0102785 9 -0.524798 0.523025 -1.24845
85.6036 0.0172944   -5.9282 0.0404262 0.0100514 9 -0.498635 0.535336 -1.19343
86.6045  0.018176  -5.92838 0.0406025 0.00996003 9 -0.500732 0.543837 -1.22552
87.604  0.015566   -5.9287 0.0405704 0.0103366 9 -0.52916 0.537018 -1.26919
88.6033 0.0173902  -5.92853 0.0419778 0.0106604 9 -0.527803 0.516041 -1.29012
89.6044 0.0207955  -5.92513 0.0441256 0.0107841 9 -0.539239 0.507757 -1.31368
90.6046 0.0222411  -5.92585 0.0460338 0.0112869 9 -0.540254 0.500642 -1.38051
91.6031 0.0195779  -5.92759 0.0452369 0.0122029 9 -0.578988  0.49254 -1.42149
92.603 0.0192168  -5.92734 0.0438036 0.0106405 9 -0.590716 0.478012 -1.51172
93.6047 0.0225164  -5.92487 0.0447848 0.00987627 9 -0.603979 0.468514 -1.52454
94.6029 0.0210195 -5.92567 0.040961 0.00841865 9 -0.613435 0.453931 -1.57835
95.6029 0.0171997 -5.92586 0.038246 0.00934279 9 -0.618615 0.443316 -1.59965
96.6042 0.0172676   -5.9272 0.0402229 0.00957762 9 -0.649151 0.431801 -1.56236
97.6047 0.0183283  -5.92738 0.0414937 0.00813391 9 -0.629773 0.442298 -1.50015
98.6047 0.0179057  -5.92481 0.0414968 0.00941586 9 -0.600572 0.471957 -1.48022
99.6043 0.0161509  -5.92455 0.0430448 0.0109527 9 -0.595589 0.452972 -1.45886
100.605 0.0203719  -5.92515 0.0432137 0.0092049 9 -0.653666 0.412239 -1.52339
101.605  0.019859  -5.92462 0.0422946 0.00876504 9 -0.670068 0.403346 -1.56104
102.605 0.0174603  -5.92763 0.0450319 0.00872963 9 -0.644473 0.415533 -1.53897
103.603 0.0218176  -5.92677 0.0474931 0.00869339 9 -0.658385 0.399713 -1.59827
104.604 0.0183432  -5.92714 0.0465191 0.00913829 9 -0.671843 0.391321 -1.61768
105.604 0.0164444 -5.92598 0.044899 0.00992162 9 -0.675435 0.372757 -1.63476
106.603 0.0167272  -5.92619 0.0437559 0.00969749 9 -0.676643 0.339297  -1.6803
107.604 0.0166001  -5.92382 0.0447879 0.0110532 9 -0.693687 0.335939 -1.72312
108.604 0.0173628  -5.92114 0.0464456 0.0124742 9 -0.727879 0.316425 -1.75551
109.603 0.0192067  -5.92035 0.0488101 0.0121264 9 -0.68695 0.317021 -1.78834
110.603 0.0236844 -5.92476 0.051676 0.0113743 9 -0.701081 0.327707 -1.78803
111.604 0.0206006  -5.92736 0.0455935 0.0101014 9 -0.738059 0.308091 -1.81557
112.603  0.017543  -5.92695 0.0443897 0.00998213 9 -0.670459 0.327646 -1.79973
113.603 0.0197722  -5.92647 0.0480301 0.0100223 9 -0.683723 0.311091 -1.81061
114.604 0.0206924  -5.92766 0.0502708 0.0102432 9 -0.673065 0.295422 -1.78473
115.605 0.0214526 -5.92749 0.046219 0.0102308 8  -0.6845  0.26145 -1.84251
116.604 0.0204843  -5.92684 0.0492814 0.0125801 9 -0.699266 0.279432 -1.81328
117.603 0.0221002  -5.92763 0.0495155 0.012345 9 -0.703442 0.287128 -1.83269
118.604 0.0203252  -5.92701 0.0484324 0.00946915 9 -0.693543  0.28633 -1.86343
119.603 0.0206509 -5.92465 0.049661 0.00769975 9 -0.671974 0.264325 -1.88844
120.604 0.0179826 -5.92534 0.050091 0.00901777 9 -0.679062  0.24094 -1.94493
121.604 0.0176481  -5.9257 0.049433 0.00906106 9 -0.695256 0.240307 -1.94351
122.603 0.0186617  -5.92738 0.0476807 0.00887945 9 -0.687018 0.227446 -1.96345
123.605 0.0197075  -5.92914 0.0509321 0.0083583 9 -0.696723 0.218729 -1.94909
124.604 0.0203347  -5.92833 0.0513391 0.00819086 9 -0.700682 0.235023 -1.97881
125.603 0.0212068  -5.92665 0.0516903 0.00823836 9 -0.721737 0.219002 -1.95147
126.604 0.0203683  -5.92648 0.0511529 0.00836397 9 -0.703599 0.195958 -1.98592
127.603 0.0213786 -5.92649 0.053114 0.00858491 9 -0.695358 0.194267 -1.96437
128.603 0.0207629  -5.92643 0.0545836 0.00873595 9 -0.668303 0.209147 -1.96851
129.604 0.0252113  -5.92455 0.0547922 0.00941244 9 -0.724071 0.179507 -2.09676
130.602 0.0266288  -5.92373 0.0567505 0.00901492 9 -0.745047 0.182875 -2.13908
131.605 0.0228912  -5.92446 0.0546639 0.00686903 9 -0.737603 0.171817 -2.15136
132.605 0.0235368  -5.92638 0.0577389 0.00695477 9 -0.730664 0.160729 -2.09308
133.604 0.0229556  -5.92613 0.0560394 0.00665417 9 -0.725305 0.170979 -2.10625
134.604 0.0233108  -5.92768 0.0545488 0.00704534 9 -0.697808 0.187557 -2.08817
135.604 0.0208885  -5.92761 0.0501749 0.00753263 9 -0.708556 0.176358 -2.09102
136.603 0.0249894  -5.92607 0.0498391 0.00818942 9 -0.715119 0.155188 -2.04896
137.603 0.0258368  -5.92723 0.0503873 0.00862351 9 -0.736163  0.14583 -2.02933
138.603 0.0227727  -5.92897 0.0512641 0.00950867 9 -0.706525 0.159933 -2.00564
139.604 0.0208922 -5.92843 0.048819 0.00957041 9 -0.695892 0.159379 -2.00844
140.604 0.0203692  -5.92744 0.0496978 0.00799518 9 -0.720955 0.155512 -2.05402
141.605 0.0211329  -5.92552 0.0457031 0.00671107 9 -0.696876 0.127415 -2.05901
142.603 0.0217212  -5.92566 0.0452947 0.00673013 9 -0.698247  0.13808 -2.08436
143.603 0.0211547  -5.92765 0.0445544 0.00657158 9 -0.710541 0.118869 -2.06418
144.604 0.0196634 -5.92762 0.043772 0.00691723 9 -0.716558 0.143194 -2.02987
145.603 0.0206954  -5.92662 0.0437453 0.00790813 9 -0.667892 0.183163 -1.99029
146.604 0.0217952  -5.92801 0.0448635 0.00677889 9 -0.653279 0.167771 -1.98153
147.604 0.0184461  -5.92941 0.0469325 0.0068609 9 -0.676889 0.140366 -1.96401
148.604 0.0197678  -5.92931 0.0482203 0.00709617 9 -0.677623 0.126227 -1.96626
149.603 0.0187266  -5.92853 0.0451039 0.00742279 9 -0.697274 0.118245  -2.0041
150.604 0.0173938  -5.92844 0.0497398 0.00824655 9 -0.679408 0.146668 -1.96612
151.604  0.019834  -5.92593 0.0468301 0.0076448 9 -0.700336 0.108438  -2.0464
152.604 0.023746 -5.92529  0.04691 0.00751717 9 -0.726217 0.0668247  -2.10341
153.604 0.0220416  -5.92655 0.0490818 0.00837078 9 -0.758088 0.0687909  -2.12546
154.604 0.0185949  -5.92491 0.0504499 0.00884005 9 -0.735988 0.0876049   -2.0996
155.604 0.0225278  -5.92369 0.0510682 0.00771803 9 -0.711185 0.0646214  -2.12613
156.604 0.0246368  -5.92313 0.0509802 0.00787477 9 -0.722196 0.0541536  -2.16505
157.604 0.0233419   -5.9231 0.0487667 0.00807177 9 -0.719016 0.0419357  -2.19665
158.604 0.0244041 -5.92292 0.046718 0.00826874 9 -0.730346 0.033268 -2.24232
159.604 0.0209259  -5.92593 0.0443475 0.00846108 9 -0.743308 0.0376932  -2.13635
160.604 0.0203838  -5.92752 0.0426678 0.00874879 9 -0.730476 0.0516176  -2.16148
161.603 0.0199907  -5.92901 0.0440649 0.00864287 9 -0.670816 0.0485976  -2.07111
162.604 0.0256398  -5.93061 0.0457346 0.00890978 9 -0.672297 0.036101 -2.06101
163.603  0.024311  -5.92905 0.0509792 0.00973384 9 -0.69289 0.049754 -1.98991
164.602 0.0260744  -5.92678 0.0553032 0.00919436 9 -0.673739 0.047042 -1.96029
165.604 0.0238368  -5.92447 0.0549613 0.00916008 9 -0.675178 0.0441223  -1.97471
166.602 0.0257788 -5.92523 0.057184 0.00934327 9 -0.685055 0.0385829  -2.01701
167.604 0.0232984  -5.92824 0.0563513 0.00952267 9 -0.656645 0.0583271  -2.04464
168.604 0.0240303  -5.92824 0.0524171 0.00764575 9 -0.695042 0.0422897  -2.13664
169.603 0.0231997  -5.92607 0.0520955 0.0062686 9 -0.693465 0.0521838  -2.11483
170.604 0.0220754 -5.92464  0.04892 0.00699862 9 -0.735154 0.0109362  -2.15282
171.604 0.0213439  -5.92369 0.0504659 0.00817146 9  -0.672047 0.00309984   -2.08811
172.604 0.0209666  -5.92485 0.0477062 0.00754125 9    -0.687817 -0.000199999     -2.10395
173.604 0.0241499  -5.92536 0.0423826 0.00769841 9   -0.695785 -0.00955348    -2.17701
174.604 0.0204723  -5.92883 0.0389779 0.00789765 9 -0.703752 0.0120883  -2.17509
175.603 0.0226245  -5.92485 0.0422918 0.00754393 9 -0.669647 0.0214256  -2.06384
176.604 0.0216874  -5.92346 0.0406746 0.00823258 9 -0.664745 0.0213605  -2.06723
177.604 0.0212698 -5.92561 0.040801 0.0080911 9  -0.64947 0.0143499  -1.98509
178.604 0.0246957  -5.92511 0.0430219 0.00856831 9 -0.633712 0.0194166  -1.91476
179.603 0.0249164  -5.92627 0.0484567 0.00836784 9 -0.609449 0.0336025  -1.85807
180.603 0.0264918  -5.92529 0.0526886 0.0087241 9  -0.61475 0.0243604  -1.81258
181.602 0.0263385 -5.92532 0.052795 0.00826038 9  -0.635109 0.00378803   -1.92343
182.603 0.026636  -5.9275 0.055108 0.00810902 9 -0.600143 0.0199211  -1.92132
183.604 0.0248997  -5.92498 0.0503795 0.00941029 9  -0.672149 -0.0457145      -2.07
184.604 0.0254574  -5.92725 0.0509428 0.00963362 9  -0.615943 -0.0204509   -1.99589
185.603 0.0270597 -5.92386 0.051847 0.00941451 9  -0.663091 -0.0447633   -2.10154
186.604 0.0260906  -5.92397 0.0484673 0.00857824 9  -0.673922 -0.0644652   -2.11223
187.603 0.0243012  -5.92404 0.0450696 0.00993021 9   -0.64075 -0.0412775   -2.07223
188.604 0.0260045  -5.92461 0.0471403 0.00795342 9  -0.638127 -0.0370117   -2.00613
189.603 0.0290094  -5.92443 0.0466309 0.00803072 9   -0.63559 -0.0432382   -2.04167
190.604 0.0252979  -5.92473 0.0458687 0.00826251 9  -0.625534 -0.0453395   -2.02184
191.604 0.0278288  -5.92461 0.0459336 0.00827306 9  -0.626603 -0.0796685   -2.03797
192.604 0.0255876 -5.92715 0.045424 0.00843823 9  -0.622431 -0.0480883   -2.01411
193.604 0.0239829 -5.92714 0.043038 0.00913802 9  -0.601773 -0.0624497   -1.95067
194.604 0.0257774  -5.92741 0.0410633 0.00862129 9   -0.569821 -0.00685725    -1.91067
195.604 0.0260311  -5.92897 0.0420409 0.00855978 9   -0.567653 -0.00883047    -1.92533
196.603 0.0230112  -5.92801 0.0402302 0.00888785 9  -0.579474 0.00189794   -1.87231
197.602 0.0223601   -5.9259 0.0399244 0.00952845 9 -0.570353 0.0197817  -1.79023
198.603 0.0244601  -5.92567 0.0418194 0.00981696 9  -0.53606 0.0205531  -1.75488
199.602 0.0226493  -5.92562 0.0407959 0.0087015 9 -0.566736 0.0170207  -1.80334
200.603 0.0272407  -5.92518 0.0403289 0.00916767 9  -0.535805 -0.0012696   -1.83504
201.604 0.0236372  -5.92673 0.0436209 0.00642324 9  -0.566847 -0.0250039   -1.86954
202.604 0.0259822  -5.92806 0.0424577 0.00637511 9  -0.601492 0.00112077   -1.91905
203.603 0.0238703  -5.92674 0.0407628 0.00673909 9 -0.590706 -0.037537  -1.93867
204.603 0.0224557  -5.92633 0.0422957 0.00669826 9   -0.544619 -0.00900265    -1.87752
205.603 0.0257305  -5.92661 0.0407957 0.00688323 9  -0.560658 -0.0251088   -1.92953
206.604 0.0246646  -5.92706 0.0396884 0.0071981 9   -0.536969 -0.00943933    -1.87925
207.603 0.0239311  -5.92629 0.0420078 0.00693545 9   -0.508139 0.000437684    -1.77587
208.603 0.0199802 -5.92796 0.040334 0.00720452 9   -0.53348 -0.0013084    -1.7936
209.604 0.0201906 -5.92707 0.041587 0.00786245 9 -0.458525 0.0307347   -1.6995
210.603 0.0261137  -5.92852 0.0455387 0.00575589 9 -0.490737 0.0153751  -1.67169
211.603 0.0283522 -5.92708 0.047961 0.00545712 9   -0.490094 0.000517379    -1.73027
212.603 0.0284259 -5.92662 0.050068 0.00581864 9  -0.501834 -0.0175464   -1.74792
213.604 0.0265216  -5.92586 0.0475133 0.00614962 9  -0.56255 -0.011309  -1.84016
214.602 0.0246466  -5.92559 0.0488522 0.00608647 9  -0.554641 -0.0199798   -1.87233
215.603  0.026335  -5.92487 0.0488146 0.00627428 9   -0.56461 -0.0356699   -1.94411
216.604 0.0282505  -5.92432 0.0454305 0.00742945 9  -0.572768 -0.0353586    -2.0416
217.602 0.0301444   -5.9252 0.0440722 0.00775142 9   -0.66933 -0.0512363   -2.10453
218.603 0.0267989  -5.92492 0.0431457 0.00750951 9 -0.656223 -0.033222  -2.04656
219.604  0.029563  -5.92299 0.0430551 0.00921499 9   -0.613111 -0.00972943    -1.87574
220.604 0.0260618  -5.92493 0.0444356 0.00829473 9  -0.560913 0.00169038   -1.77012
221.603 0.0249132  -5.92347 0.0444329 0.0078412 9  -0.556131 0.00186174   -1.76048
222.604 0.0224132  -5.92432 0.0423068 0.00806434 9 -0.533841 0.0357716  -1.71463
223.604 0.0279716   -5.9241 0.0429504 0.00851966 9 -0.579915 0.0188479  -1.66722
224.603 0.0261545  -5.92228 0.0421805 0.00885786 9 -0.582997 0.0206013  -1.66091
225.604  0.026426   -5.9231 0.0421638 0.00893127 9 -0.581242 0.0144527  -1.67994
226.604 0.0286922  -5.92266 0.0429454 0.00911789 9   -0.585152 -0.00897395    -1.67923
227.603 0.0261697  -5.92283 0.0458082 0.00907177 9  -0.595532 -0.0144392   -1.60108
228.604 0.0268453  -5.92369 0.0429719 0.0112021 9  -0.533354 0.00675477   -1.64018
229.603 0.0239888  -5.92464 0.0384879 0.00832238 9   -0.57311 -0.0223752   -1.66838
230.602 0.0225084  -5.92424 0.0359795 0.00842922 9  -0.585026 -0.0112197    -1.6536
231.603 0.0232506  -5.92576 0.0359964 0.00901936 9    -0.6155 -0.0335705    -1.5908
232.602 0.0251157 -5.92549 0.038408 0.00940315 9 -0.544746 -0.032279  -1.46109
233.603 0.0252615  -5.92349 0.0372315 0.0100069 9  -0.577712 -0.0227048   -1.45387
234.603 0.0271549  -5.92054 0.0351049 0.0106767 9   -0.58584 -0.0397389   -1.44718
235.602 0.0259368  -5.92248 0.0363212 0.010678 9  -0.564924 -0.0282468   -1.39698
236.603 0.0271564  -5.92373 0.0391039 0.00907818 9  -0.601259 -0.0215705   -1.38391
237.603 0.0272725  -5.92635 0.0410887 0.00866861 9   -0.572223 -0.00855196    -1.41013
238.604  0.027993  -5.92824 0.0432791 0.0086634 9   -0.588208 -0.00234535    -1.41975
239.603 0.0262052 -5.92638 0.048097 0.00887939 9  -0.580713 0.00844196   -1.32688
240.603  0.027015  -5.92723 0.0475681 0.00956 9  -0.585925 -0.0274114    -1.3535
241.604 0.0264903  -5.92576 0.0473486 0.0106588 9  -0.603174 -0.0557846   -1.35869
242.603  0.027318  -5.92375 0.0493934 0.0105755 9  -0.627406 -0.0623611    -1.3879
243.604 0.0279313 -5.92539  0.04853 0.0126322 9  -0.628308 -0.0482735   -1.39964
244.602 0.0268263  -5.92419 0.0504645 0.0108155 9   -0.64708 -0.0422713   -1.36214
245.603 0.0263055 -5.92539 0.051506 0.00969648 9  -0.623024 -0.0213315   -1.30389
246.604 0.0300587  -5.92552 0.0543846 0.00772657 9  -0.619454 -0.0269474   -1.29546
247.603   0.02833  -5.92584 0.0550202 0.00736062 9  -0.617522 -0.0454849   -1.25671
248.603 0.0266787  -5.92355 0.0537393 0.00767088 9 -0.643655 -0.034441   -1.2314
249.604 0.0246222  -5.92481 0.0540067 0.00762245 9 -0.630632 -0.055248  -1.25239
250.603 0.0265007  -5.92407 0.0550783 0.0078257 9  -0.626502 -0.0245862   -1.18347
251.603 0.025768 -5.92446 0.053061 0.00890202 9  -0.622571 -0.0146688   -1.17115
252.603  0.026151  -5.92299 0.0518229 0.00864786 9   -0.61279 -0.0183066   -1.16439
253.602 0.0267499  -5.92284 0.0515041 0.00955769 9   -0.633548 -0.00975259    -1.15648
254.604 0.0266748  -5.92328 0.0552442 0.00862244 9  -0.644255 -0.0120736   -1.11172
255.603 0.0241783   -5.9217 0.0534325 0.0093356 9  -0.590888 -0.0150436   -1.07999
256.604 0.0250457   -5.9261 0.0523615 0.00834107 9  -0.634795 -0.0438176    -1.1313
257.602 0.0232756  -5.92527 0.0513488 0.00825814 9  -0.633932 -0.0165147    -1.1214
258.603  0.02544 -5.92555  0.05194 0.00815228 9   -0.64394 -0.0445612   -1.06917
259.602 0.0249549  -5.92498 0.0526143 0.00822379 9  -0.635852 -0.0460391   -1.04984
260.603 0.0272563  -5.92369 0.0540157 0.00828835 9  -0.655254 -0.0499879   -1.04924
261.603  0.025909  -5.92682 0.0543271 0.00923427 9  -0.631673 -0.0293315  -0.997096
262.603 0.0253456  -5.92746 0.0496042 0.00941164 9  -0.616993 -0.0261549   -1.00645
263.602 0.0239843  -5.92595 0.0482275 0.00907212 9  -0.609456 -0.0207861  -0.981051
264.602 0.0234172  -5.92613 0.0445342 0.00926476 9   -0.636096 -0.00733809    -1.06449
265.603 0.0259563  -5.92635 0.0441026 0.00632725 9  -0.619008 -0.0495532   -1.02968
266.602 0.0280018  -5.92748 0.0515876 0.00720419 9  -0.619188 -0.0215928  -0.883985
267.603 0.0262921  -5.92862 0.0508119 0.00654217 9   -0.60703 -0.0190586  -0.859139
268.603 0.0259489  -5.92856 0.0492227 0.00725335 9 -0.623821 0.0036201 -0.853119
269.603 0.0239426  -5.92695 0.0479786 0.00689687 9 -0.603919 0.028957 -0.85346
270.603 0.0230397  -5.92661 0.0468629 0.00564735 9   -0.614428 -0.00786858   -0.869421
271.602 0.0240534  -5.9267 0.044582 0.00568505 9  -0.600388 -0.0127883  -0.883915
272.603  0.023821   -5.9253 0.0459695 0.00636331 9  -0.616708 0.00204945  -0.855225
273.603 0.0242917  -5.92532 0.0481088 0.0062211 9 -0.625593  0.012134 -0.828705
274.603 0.0245526  -5.92578 0.0485301 0.00670914 9 -0.592329 0.0423076 -0.742098
275.602 0.0249717  -5.92472 0.0501856 0.00631493 9 -0.577874 0.0494223 -0.686263
276.604 0.0241695  -5.92589 0.0476301 0.00664389 9 -0.595269 0.0319137 -0.779004
277.602 0.0244228  -5.92387 0.0459807 0.00715587 9 -0.573816 0.0278207 -0.788631
278.603 0.0255964  -5.92519 0.0534482 0.00685263 9 -0.561156 0.0602374 -0.682379
279.603 0.0262211  -5.92463 0.0501456 0.00704017 9 -0.585396  0.056492 -0.743868
280.603 0.0253483  -5.92428 0.0499081 0.00710363 9 -0.570905 0.0619414  -0.74036
281.602 0.0229508  -5.92508 0.0498826 0.00779878 9 -0.548879 0.0924255 -0.697361
282.603  0.024133  -5.92562 0.0513208 0.00724741 9 -0.546703 0.0879522 -0.698742
283.603 0.0279811  -5.92709 0.0502224 0.00683374 9 -0.547277 0.0766715 -0.762101
284.603 0.0254771  -5.92512 0.0499342 0.00724092 9 -0.547377 0.0893349  -0.78213
285.603 0.0232432  -5.92654 0.0504246 0.0068243 9 -0.548071 0.0894346 -0.752344
286.602 0.0251976  -5.92555 0.0485458 0.00810195 9  -0.54038  0.112736 -0.728554
287.603 0.0266852  -5.92339 0.0478818 0.00779273 9 -0.537609 0.0980064 -0.713975
288.603 0.0236492   -5.9248 0.0449154 0.00742575 9 -0.546008  0.103062 -0.840393
289.603 0.0245361  -5.92482 0.0442586 0.00727511 9 -0.543022   0.11052 -0.819999
290.603 0.0243653  -5.92453 0.0460221 0.00685698 9 -0.565007  0.114669 -0.798383
291.603 0.0238925  -5.92515 0.0456815 0.0067115 9 -0.546851 0.126122 -0.75988
292.603 0.0238359  -5.92451 0.0424957 0.00663987 9 -0.509563 0.117177 -0.82226
293.603 0.0230589  -5.92378 0.0409073 0.00747923 9 -0.532352   0.13827 -0.815131
294.603 0.0245464  -5.92339 0.0403973 0.00762628 9 -0.568825  0.105923 -0.829591
295.602  0.023246  -5.92701 0.0362612 0.00723548 9 -0.550047  0.123689 -0.850527
296.603 0.0247085  -5.92373 0.0388126 0.00765939 9 -0.534599  0.148217 -0.813672
297.603 0.0244739  -5.92672 0.0369047 0.00729894 9 -0.556744   0.14501 -0.825716
