70.7096 0.0151163  -5.92822 0.0400496 -0.431355  0.573401 -0.919344
71.7309 0.015081 -5.92796 0.039425 -0.417987   0.58493 -0.963961
72.6671 0.0149462  -5.92802 0.0388671  -0.41414  0.578656 -0.989677
73.7265 0.0147783  -5.92781 0.0383279 -0.425658  0.574335 -0.993044
74.6593 0.0151748  -5.92756 0.0389483 -0.438544 0.564736 -0.98272
75.6841 0.0154207 -5.92716 0.039076 -0.442501  0.586176 -0.970814
76.6845 0.0156957  -5.92689 0.0395587 -0.442985  0.592597 -0.996472
77.6742 0.0158191  -5.92659 0.0402273 -0.425487 0.572775 -1.04374
78.6546 0.0157258  -5.92637 0.0407916 -0.437411 0.550979 -1.10724
79.6682 0.0160336  -5.92613 0.0419641 -0.456343 0.560213 -1.11326
80.665 0.0160519  -5.92609 0.0425236 -0.470646 0.573245 -1.16221
81.6721  0.016166  -5.92584 0.0430719 -0.488436 0.570126 -1.21703
82.6811 0.0160936  -5.92553 0.0435752 -0.501225 0.556778 -1.24415
83.6686 0.0161251  -5.92533 0.0438511 -0.508914 0.521467 -1.24404
84.6442 0.0159962  -5.92508 0.0437531 -0.525467 0.516656 -1.28853
85.6555 0.0162894  -5.92508 0.0442212 -0.507337 0.530164 -1.24044
86.6633 0.0163634  -5.92529 0.0441587 -0.517708 0.541019  -1.2601
87.6547 0.0161936 -5.92551 0.044061 -0.52184 0.541913 -1.26613
88.6535  0.016439  -5.92561 0.0444898 -0.529668 0.517193 -1.28665
89.6684 0.0170334  -5.92533 0.0451925 -0.550689 0.502209 -1.33009
90.6692 0.0176425  -5.92543 0.0453148 -0.549868 0.493758  -1.4219
91.6756 0.0180234  -5.92578 0.0460021 -0.578304 0.488628 -1.44509
92.6779 0.0183356  -5.92616 0.0458446 -0.594623 0.480683 -1.52662
93.6453 0.0192044  -5.92613 0.0469679 -0.613568  0.46871 -1.53064
94.6514 0.0194236  -5.92605 0.0468409 -0.616414 0.456497 -1.58821
95.867 0.0191506  -5.92603 0.0462947 -0.641297 0.451388 -1.58829
96.6684 0.0190638  -5.92604 0.0464768 -0.64278 0.435818 -1.52574
97.6474 0.0194182  -5.92599 0.0468274 -0.639453   0.4401 -1.49167
98.6838 0.0192772  -5.92571 0.0465598 -0.611641 0.477469 -1.48881
99.8633 0.0187396  -5.92574 0.0464149 -0.616642 0.463905 -1.47093
100.659 0.0185504  -5.92552 0.0461995 -0.647041 0.424976 -1.49555
101.668 0.0185164  -5.92514 0.0457655 -0.664304 0.403679  -1.5482
102.668 0.0183456  -5.92511 0.0461213 -0.65016 0.415076 -1.53382
103.683 0.0181462  -5.92514 0.0461672 -0.658509 0.404815 -1.57919
104.659 0.0179892  -5.92526 0.0464576 -0.668359 0.395049 -1.60914
105.659 0.0180779  -5.92525 0.0468213 -0.671543 0.376388 -1.60096
106.655 0.0179696  -5.92512 0.0465718 -0.676937 0.346683 -1.65422
107.67 0.0179672    -5.925 0.0464577 -0.688932 0.348516 -1.67378
108.685 0.0182554  -5.92505 0.0468276 -0.716989 0.314944  -1.6878
109.666    0.0188  -5.92515 0.0470903 -0.667993 0.321131 -1.67882
110.664 0.0191686  -5.92538 0.0473886 -0.66136 0.333333 -1.71254
111.666 0.0191646  -5.92587 0.0471066 -0.708606 0.305074 -1.77388
112.668 0.0194292  -5.92595 0.0467891 -0.688879 0.329226 -1.78418
113.66 0.0194514   -5.9263 0.0463655 -0.709238 0.300995 -1.81302
114.67 0.0198629  -5.92653 0.0464198 -0.688932 0.289632 -1.80682
115.643 0.0203135  -5.92682 0.0458801 -0.69206 0.277647 -1.84482
116.658 0.0199849  -5.92486 0.0496925 -0.695695  0.28685 -1.81552
117.646 0.0203129  -5.92479 0.0500507 -0.698528 0.282406 -1.80133
118.671 0.0203481  -5.92488 0.0497838 -0.703505 0.281118 -1.84062
119.662 0.0202204  -5.92485 0.0496164 -0.68594 0.258677 -1.93208
120.648 0.0198669  -5.92473 0.0497245 -0.689959 0.244309 -1.95735
121.642 0.019922 -5.92464 0.050134 -0.686069  0.24085 -1.96131
122.679 0.0199179 -5.92479 0.049999 -0.68436 0.218863 -1.98678
123.659 0.0201028  -5.92497 0.0505756 -0.701063 0.222416 -1.94906
124.675 0.0202585  -5.92512 0.0507324 -0.704661 0.236205 -1.94624
125.702 0.0205493  -5.92511 0.0515445 -0.724138 0.219309 -1.93882
126.646 0.0204615   -5.9252 0.0512934 -0.699842 0.200781 -1.98911
127.643 0.0203727   -5.9251 0.0517287 -0.693318 0.198693 -1.98872
128.654 0.0204771  -5.92507 0.0525254 -0.696566 0.206064 -1.99123
129.673 0.0210788  -5.92506 0.0531226 -0.738009 0.191673 -2.07461
130.687 0.0217728  -5.92515 0.0537429 -0.744872 0.178445 -2.13414
131.653 0.0222787  -5.92501 0.0543966 -0.733906 0.170753 -2.14098
132.666 0.0229048 -5.92492 0.055581 -0.732033  0.15523 -2.07516
133.659 0.0230197  -5.92447 0.0557333 -0.725607 0.167313 -2.07484
134.689 0.0230988  -5.92455 0.0551538 -0.705835 0.178423 -2.08537
135.651 0.0227795  -5.92479 0.0544247 -0.707768 0.159516 -2.11959
136.679 0.0233057  -5.92465 0.0546205 -0.710392 0.162959 -2.05036
137.662 0.0236176   -5.9248 0.0543022 -0.74203 0.149095 -2.01015
138.666 0.0237333  -5.92503 0.0539548 -0.70872 0.164283 -1.98135
139.676 0.0232349  -5.92541 0.0528732 -0.708364  0.15166 -2.01441
140.643 0.0228908   -5.9256 0.0522993 -0.70917  0.15047 -2.05184
141.67 0.0226968  -5.92564 0.0516361 -0.711291 0.124791 -2.07156
142.657 0.0223972   -5.9254 0.0508866 -0.729016  0.13279 -2.09491
143.653 0.0221531  -5.92569 0.0496267 -0.724808 0.101568 -2.13267
144.73 0.0218975  -5.92549 0.0490573 -0.737416 0.124052 -2.08073
145.68 0.0219889  -5.9253 0.048661 -0.689169 0.155679 -2.03428
146.644 0.0216473  -5.92549 0.0481012 -0.683822 0.150945 -2.01356
147.668 0.0210512  -5.92556 0.0475602 -0.694645 0.141259  -1.9709
148.656 0.0208564  -5.92551 0.0471052 -0.684947 0.132744 -1.97718
149.641 0.0205194  -5.92551 0.0467034 -0.698007 0.119025 -1.98002
150.696 0.0203076  -5.92533 0.0469614 -0.671089 0.141558 -1.93704
151.684 0.0201801  -5.92519 0.0471701 -0.697035 0.127168 -1.99432
152.656 0.0201714  -5.92532 0.0468362 -0.736384 0.078807 -2.11238
153.646 0.0203792  -5.92506 0.0478508 -0.750496 0.0754944  -2.12669
154.669 0.0201855  -5.92492 0.0484176 -0.749376 0.0779218  -2.12807
155.652 0.0203081  -5.92483 0.0486694 -0.711575 0.064335 -2.15055
156.654 0.0203351  -5.92462 0.0487486 -0.732337 0.0505321  -2.19822
157.682  0.020304   -5.9245 0.0479051 -0.723862 0.0450618  -2.22692
158.65 0.0203766 -5.92431 0.047112 -0.730926 0.0305487  -2.25793
159.667 0.0206124  -5.92402 0.0469645 -0.750782 0.0323987  -2.17447
160.668 0.0205786  -5.92422 0.0455388 -0.722185 0.0431935  -2.15851
161.677 0.0205332  -5.92459 0.0453611 -0.685958 0.0275302  -2.11632
162.655 0.0208837  -5.92499 0.0453991 -0.676977 0.0338376    -2.061
163.668 0.0209163  -5.92515 0.0453289  -0.69661 0.0435484  -2.01912
164.656 0.0215426  -5.92533 0.0458169  -0.67051 0.0506522  -1.97728
165.653 0.0216397  -5.92531 0.0462231 -0.682985 0.0418359  -1.99895
166.657 0.0219593   -5.9252 0.0472525 -0.704008 0.0317433  -2.05099
167.654  0.022183  -5.92543 0.0480338  -0.68309 0.0424357  -2.06459
168.672 0.0221391   -5.9256 0.0486494 -0.710258 0.0385863  -2.17012
169.669 0.0224531  -5.92549 0.0500863 -0.702663 0.0414045  -2.14036
170.75  0.022626  -5.92532 0.0509641   -0.735171 0.000667621    -2.16933
171.654 0.0229489  -5.92475 0.0519096   -0.67311 -0.0110217   -2.13309
172.67  0.022569  -5.92425 0.0520351   -0.709848 -0.00629554    -2.12795
173.673 0.0224723  -5.92425 0.0507672    -0.69884 -0.00317198    -2.14774
174.673 0.0220848  -5.92438 0.0493399 -0.691386 0.0206014  -2.11677
175.68 0.0220217  -5.92446 0.0485822 -0.670862 0.0310812  -2.04286
176.661 0.0215842  -5.92449 0.0467012  -0.677277 0.00965951   -2.07509
177.687 0.0217494 -5.92424  0.04606 -0.637388 0.0166592  -1.95725
178.658 0.0222154 -5.92397 0.045922 -0.615974 0.0246931  -1.87206
179.657 0.0224378  -5.92399 0.0458023 -0.608046 0.0289904  -1.84023
180.678 0.023067 -5.92379 0.046382 -0.641615 0.0255917  -1.80485
181.651 0.0234771  -5.92402 0.0463168 -0.662862 0.0142605  -1.88548
182.681 0.0240177  -5.92418 0.0472764 -0.638754 0.0156529  -1.94493
183.653 0.0241447  -5.92401 0.0482306  -0.666437 -0.0115978   -2.04473
184.654 0.0247885  -5.92377 0.0500522   -0.659441 -0.00424119    -2.01122
185.647  0.025215  -5.92359 0.0513332  -0.685015 -0.0207076   -2.10051
186.683 0.0256329  -5.92364 0.0523587  -0.684508 -0.0480336   -2.12986
187.657 0.0257024 -5.92357 0.052718  -0.635322 -0.0331834   -2.08677
188.676 0.0256735  -5.92378 0.0530183  -0.644862 -0.0336771   -2.00162
189.642 0.0258873  -5.92363 0.0527576  -0.620191 -0.0248513    -2.0083
190.663 0.0254477  -5.92374 0.0520545  -0.610865 -0.0328326    -1.9685
191.666 0.0253909 -5.92373 0.051769  -0.614879 -0.0533231   -1.95965
192.655  0.025333  -5.92358 0.0512904  -0.600387 -0.0261982    -1.9143
193.647 0.0252181  -5.92369 0.0509819  -0.597159 -0.0397805   -1.90638
194.634 0.025048 -5.92367 0.049975  -0.597823 -0.0156568   -1.91294
195.654 0.0250626  -5.92394 0.0497278  -0.593553 -0.0344598   -1.96465
196.654 0.0248815  -5.92392 0.0495062  -0.591796 -0.0180199    -1.9417
197.656 0.0248699   -5.9236 0.0497709  -0.573286 -0.0189297   -1.87339
198.689 0.0247446  -5.92331 0.0499725  -0.540297 0.00484442   -1.83939
199.643 0.0242447  -5.9234 0.049556 -0.575738 -0.01436 -1.87988
200.645  0.024509  -5.92341 0.0495105  -0.566536 -0.0293634   -1.89365
201.863 0.0242847   -5.9234 0.0494449  -0.572417 -0.0331218   -1.87193
202.654 0.0240205  -5.92361 0.0484998  -0.602678 -0.0348867   -1.90338
203.665 0.0241192  -5.92377 0.0480525 -0.565806 -0.02308 -1.88814
204.641 0.0237455  -5.92401 0.0475188  -0.552509 -0.0382611   -1.82241
205.689 0.0235659  -5.92391 0.0466046  -0.550194 -0.0272235   -1.85602
206.685 0.0234362 -5.92401 0.046129 -0.537101 0.0116519  -1.81421
207.659 0.0232997  -5.92441 0.0456962 -0.533991 0.0160217  -1.72528
208.644 0.0226531  -5.92478 0.0441892 -0.554022 0.0133384  -1.73009
209.675 0.0224615  -5.92477 0.0441157 -0.490919 0.025596 -1.66946
210.716 0.0224582    -5.925 0.0446389 -0.529103 0.0242153   -1.6392
211.667 0.0228374  -5.92514 0.0450838 -0.518215 0.0207593  -1.68653
212.662 0.0232641  -5.92508 0.0459661 -0.534135 0.0149961  -1.73865
213.667 0.0235061  -5.92502 0.0466646  -0.573039 -0.0121333   -1.79712
214.657 0.0237845  -5.92496 0.0472726   -0.555677 -0.00731461    -1.82505
215.665 0.0238912  -5.92511 0.0478289  -0.575912 -0.0321613   -1.91576
216.672   0.02418  -5.92504 0.0482028  -0.58435 -0.042444  -1.99604
217.675 0.0247233  -5.92519 0.0481489  -0.610047 -0.0389733   -2.04451
218.677 0.0255268  -5.92518 0.0490899  -0.610994 -0.0185768   -1.96222
219.67 0.0263169 -5.92505 0.049289  -0.585982 -0.0148744   -1.85635
220.669 0.0262796  -5.92496 0.0489008   -0.570887 -0.00770763    -1.77206
221.666 0.0256179  -5.92505 0.0470086   -0.550891 -0.00257958    -1.77198
222.648 0.0249069 -5.92508 0.045759  -0.54255 0.0144448   -1.7042
223.672 0.0251211 -5.92509  0.04546  -0.557809 0.00261545   -1.69299
224.673 0.0253042  -5.92491 0.0453866    -0.57528 -0.00672124    -1.65835
225.649 0.0252894  -5.92471 0.0448924   -0.582755 -0.00224174    -1.64382
226.668 0.0254807  -5.92454 0.0449546   -0.56016 -0.0246225   -1.63065
227.704  0.025369   -5.9242 0.0456052  -0.583473 -0.0302735   -1.56155
228.671 0.0252384  -5.92426 0.0449285   -0.560339 -0.00270661    -1.63792
229.669 0.0246177   -5.9246 0.0439017  -0.599574 -0.0235092   -1.66691
230.644 0.0242196 -5.92466 0.042799  -0.592527 -0.0212459   -1.67289
231.666  0.024353  -5.92466 0.0429875  -0.604886 -0.0289177   -1.57274
232.672 0.0247945   -5.9246 0.0432628  -0.559788 -0.0232796   -1.45502
233.656 0.0245484  -5.92446 0.0425094  -0.577825 -0.0361336   -1.43149
234.647 0.0244765  -5.92436 0.0410648  -0.583481 -0.0450932   -1.45349
235.876 0.0243503  -5.92447 0.0406125 -0.577979 -0.014501  -1.38514
236.709 0.0243556 -5.92458 0.040894   -0.603773 -0.00486864    -1.35932
237.672 0.0242808   -5.9248 0.0406582   -0.582589 -0.00447664    -1.37821
238.681 0.0245106  -5.92474 0.0414281  -0.589449 0.00899708    -1.3981
239.664 0.0249805  -5.92467 0.0432233   -0.583278 -0.00188127       -1.34
240.714 0.0253842  -5.92488 0.0443574  -0.601471 -0.0323975   -1.36965
241.668 0.0256582  -5.92493 0.0454884   -0.61758 -0.0534075   -1.35997
242.672 0.0255005  -5.92486 0.0458635  -0.640208 -0.0560084   -1.40835
243.655 0.0256644  -5.92528 0.0469626  -0.616893 -0.0417918    -1.4256
244.675 0.0255402  -5.9257 0.048584  -0.634645 -0.0543802   -1.35036
245.649 0.0258181  -5.92574 0.0501617  -0.616124 -0.0254702   -1.24765
246.646 0.0258475  -5.92605 0.0507724  -0.610083 -0.0347406   -1.22834
247.644 0.0257614  -5.92624 0.0513106  -0.605083 -0.0393792   -1.23047
248.655 0.0256823  -5.92603 0.0521319  -0.635898 -0.0333505   -1.18494
249.647 0.0256459  -5.92624 0.0523362    -0.6306 -0.0582467   -1.22178
250.676 0.0257794  -5.92582 0.0534711  -0.632814 -0.0365098   -1.19539
251.653 0.0255421  -5.92564 0.0536657  -0.638626 -0.0155097   -1.21563
252.649 0.0256054  -5.92554 0.0542587  -0.630924 -0.0383009   -1.19772
253.644 0.0255972  -5.92516 0.0547497  -0.639311 -0.0320383   -1.16743
254.658 0.0257176  -5.92493 0.0554222  -0.627813 -0.0263879   -1.11968
255.647 0.0252037  -5.92485 0.0545981  -0.619223 -0.0315325   -1.14313
256.646 0.0247393 -5.92515 0.053538  -0.632166 -0.0345057   -1.11705
257.673 0.0244277  -5.92518 0.0528197  -0.619315 -0.0148512   -1.06037
258.656 0.0242042  -5.92549 0.0523584  -0.630597 -0.0451917   -1.02068
259.655  0.023854  -5.92552 0.0516667  -0.618832 -0.0348475  -0.978471
260.663 0.0236092  -5.92565 0.0510258  -0.631177 -0.0366425  -0.963622
261.654 0.0235035  -5.92585 0.0507308  -0.606237 -0.0132401  -0.902491
262.657 0.0233534  -5.92611 0.0504316   -0.597553 -0.00965967   -0.898873
263.662 0.0230354  -5.92622 0.0499536  -0.619153 -0.0164919  -0.933502
264.658 0.0226514  -5.92633 0.0489533  -0.648007 -0.0220627   -1.03014
265.695 0.0229205  -5.9265 0.048875   -0.63932 -0.0589128   -1.07038
266.668 0.0235199  -5.92611 0.0504458  -0.626533 -0.0300768  -0.957595
267.641 0.0237228  -5.92603 0.0507566  -0.620569 -0.0155282  -0.904178
268.662 0.0238838 -5.92598 0.050955  -0.639908 -0.0156496  -0.922412
269.653 0.0241136  -5.92587 0.0511678  -0.618017 0.00157119  -0.902898
270.642 0.0240112  -5.92601 0.0506199   -0.625259 -0.00931058   -0.920455
271.642 0.0241326 -5.92617 0.049987   -0.611851 -0.00395463   -0.882284
272.652  0.024064  -5.92614 0.0497721   -0.62201 0.00945303  -0.848967
273.642 0.0242474   -5.9262 0.0503542 -0.618496 0.0193687 -0.780889
274.664 0.0245293  -5.92612 0.0510125 -0.579936 0.0397207 -0.719569
275.642 0.0243943  -5.9259 0.051251 -0.568743 0.0432523 -0.672328
276.662  0.023759  -5.92587 0.0499408 -0.571376 0.0374158 -0.714224
277.644 0.0235634  -5.92563 0.0492887 -0.572947 0.0335444 -0.742005
278.665   0.02383  -5.92537 0.0502823 -0.584997 0.0480676 -0.685082
279.696 0.0240003  -5.92529 0.0502039  -0.60974 0.0484055 -0.767376
280.656 0.0241083  -5.92528 0.0505401 -0.577957 0.0539769 -0.771411
281.63 0.0240219  -5.92497 0.0510712 -0.570886 0.0782355 -0.723828
282.646 0.0242141  -5.92498 0.0515518 -0.557003 0.0729246 -0.684645
283.688 0.0245274  -5.92504 0.0511229 -0.548592 0.0773267 -0.729059
284.858 0.0245252  -5.92515 0.0508039 -0.554269 0.0822423 -0.766456
285.706  0.024577  -5.92517 0.0510037   -0.5495 0.0998374 -0.697107
286.656 0.0246977 -5.92519 0.050762 -0.531364    0.1175 -0.679437
287.866 0.0248395  -5.92522 0.0507907 -0.534122  0.134148 -0.652353
288.653 0.0241548  -5.92526 0.0490146 -0.535438  0.107032 -0.756186
289.707 0.0240805 -5.92516 0.049018 -0.543136  0.112986 -0.769171
290.663 0.0241785  -5.92484 0.0493173 -0.557383   0.12788 -0.760045
291.654 0.0241938  -5.92467 0.0492556 -0.553469  0.121454 -0.753065
292.677 0.0240463  -5.92444 0.0485281 -0.525043 0.115028 -0.83447
293.669 0.0234988  -5.92407 0.0478161 -0.549162  0.112105 -0.866231
294.66 0.0233811  -5.92371 0.0474836 -0.574458  0.111344 -0.872211
295.664  0.023007  -5.92379 0.0462069  -0.55747  0.127894 -0.848868
296.649 0.0231125  -5.92351 0.0464876 -0.530252 0.156179 -0.80179
297.641 0.0229554  -5.92372 0.0458277 -0.550477 0.153237 -0.81422
298.668 0.0232652  -5.92367 0.0465859 -0.497559  0.170876 -0.685667
299.666 0.0234504  -5.92368 0.0466945 -0.508859  0.178196 -0.676074
300.673  0.023306  -5.92379 0.0461189 -0.533365   0.16576 -0.727129
301.642 0.0232552 -5.92386 0.045581 -0.546917  0.159479 -0.805052
302.655 0.0235106  -5.92391 0.0452983 -0.555528  0.171064 -0.874928
303.66 0.0239344  -5.92405 0.0455798 -0.537361  0.184474 -0.808906
304.643 0.0241837  -5.92417 0.0458846 -0.528996  0.174865 -0.760945
305.653 0.0246869  -5.92425 0.0469696 -0.507033 0.199988 -0.67196
306.693 0.0245469  -5.92457 0.0461836 -0.510082   0.18038 -0.762296
307.658 0.0250002   -5.9246 0.0470693 -0.537487 0.193043 -0.70287
308.858 0.0249386  -5.92459 0.0465459 -0.520469  0.211004 -0.667607
309.689 0.0245248 -5.92451 0.045634  -0.55548  0.200915 -0.731302
310.861 0.0245014  -5.92455 0.0449532 -0.584601  0.201048 -0.782072
311.679 0.0246398  -5.92482 0.0448443 -0.561061  0.179513 -0.771276
312.659 0.0246756 -5.92521 0.044823 -0.541515 0.197273 -0.70222
313.693 0.0243412  -5.92544 0.0441759 -0.537928  0.225672 -0.639664
314.653 0.0243279  -5.92578 0.0435018 -0.548115  0.201532 -0.590702
315.678 0.0241417  -5.92574 0.0428346 -0.536371  0.196388 -0.603578
316.667 0.0244846  -5.92577 0.0434538 -0.505375   0.18098 -0.538317
317.682 0.0241668 -5.92571 0.043072 -0.555747  0.192636 -0.581291
318.665 0.0241778  -5.92581 0.0427602  -0.55151  0.208327 -0.620243
319.675 0.0243182  -5.92609 0.0429272 -0.542971  0.221653 -0.621448
320.674 0.0246537  -5.92626 0.0432707 -0.564069 0.205234 -0.65105
321.655 0.0248668  -5.92611 0.0431651 -0.567511  0.192038 -0.653876
322.653 0.0246647  -5.92592 0.0433017 -0.582107  0.194403 -0.645897
323.717 0.0247133  -5.92607 0.0433116 -0.569639  0.185915 -0.653053
324.858 0.0247867  -5.92624 0.0437079 -0.571764  0.214517 -0.610272
325.692 0.0249322  -5.92643 0.0435701  -0.55012  0.211076 -0.611789
326.858 0.0247542  -5.92651 0.0431715 -0.564746  0.201505 -0.618559
327.68 0.0247582  -5.92668 0.0429504 -0.562447  0.215378 -0.607601
328.689 0.0246252  -5.92699 0.0426556 -0.580297  0.205975 -0.617508
329.654 0.0245552  -5.92702 0.0428355 -0.560911  0.206269 -0.584095
330.684 0.0242571  -5.92671 0.0429501 -0.546213    0.2165 -0.607069
331.669  0.024129  -5.92673 0.0435145 -0.567323  0.222196 -0.581003
332.674 0.0241454 -5.92686 0.043814 -0.564976  0.225898 -0.569311
333.667  0.023902   -5.9269 0.0438125  -0.56181  0.230036 -0.559729
334.655 0.0235817  -5.92679 0.0437831 -0.542932  0.258075 -0.561928
335.646 0.0232595  -5.92675 0.0437826 -0.543519  0.268819 -0.580091
336.672 0.0232084  -5.92668 0.0435472 -0.542275  0.251368 -0.618044
337.698 0.0238395  -5.92674 0.0445236 -0.550955    0.2364 -0.571669
338.702 0.0241495  -5.92662 0.0448178 -0.567434 0.254484  -0.5667
339.68 0.0243812  -5.92662 0.0445587 -0.558188  0.306782 -0.555008
340.657 0.0246475  -5.92704 0.0441747 -0.546141  0.298516 -0.582863
341.653 0.0248642  -5.92708 0.0440446 -0.536422  0.292861 -0.568395
342.656 0.0249082  -5.92706 0.0440321 -0.529014  0.301484 -0.565505
343.681 0.0255178  -5.92687 0.0448042 -0.523739  0.307736 -0.511391
344.654 0.0256745  -5.92673 0.0448135 -0.539446  0.319435 -0.511124
345.658 0.0259483   -5.9269 0.0448545 -0.524418  0.322271 -0.555651
346.868 0.0259573  -5.92688 0.0459958 -0.508223  0.322075 -0.495353
347.705 0.0251554  -5.92683 0.0448612 -0.556072  0.320611 -0.630194
348.654 0.0249211  -5.92689 0.0454423 -0.560283  0.319305 -0.632723
349.68 0.0246106  -5.9266 0.045519 -0.549067  0.318715 -0.680479
350.875 0.0244303  -5.92632 0.0460338 -0.543708  0.340959 -0.671261
351.684 0.0240704   -5.9263 0.0461502 -0.574985  0.306815 -0.659343
352.67 0.0236652 -5.92624 0.045045 -0.561264  0.322388 -0.690194
353.682 0.0233248   -5.9262 0.0447602 -0.568524  0.346231 -0.637181
354.671 0.0233594  -5.92605 0.0449476 -0.509688  0.374405 -0.538383
355.667 0.0233475  -5.92595 0.0452506 -0.522137  0.399111 -0.487838
356.679 0.0234952  -5.92597 0.0452327  -0.48964  0.390834 -0.495897
